,MedInc,AveRooms,Latitude,HouseAge,AveBedrms,Longitude,Label
3352,2.5,6.153153153153153,40.28,19.0,1.2522522522522523,-120.96,0.641
3353,2.1833,7.275862068965517,40.35,52.0,1.3846153846153846,-121.03,0.495
3354,3.5962,5.923503325942351,40.5,15.0,1.1108647450110865,-120.67,0.859
3355,2.6902,5.087064676616915,40.43,15.0,1.1467661691542288,-120.57,0.715
3356,2.5074,4.882154882154882,40.42,35.0,1.0942760942760943,-120.66,0.664
3357,2.1875,5.217391304347826,40.42,39.0,1.0499194847020934,-120.65,0.643
3358,2.2992,4.966587112171838,40.41,52.0,1.1408114558472553,-120.66,0.702
3359,1.5066,4.545691906005222,40.41,50.0,1.1070496083550914,-120.64,0.593
3360,3.5536,5.742599742599743,40.36,19.0,1.0656370656370657,-120.71,1.057
3361,2.2661,5.783050847457627,40.37,16.0,1.1305084745762712,-120.58,0.618
3362,2.4757,5.9,40.38,26.0,1.1178571428571429,-120.42,0.856
3363,1.7333,5.425196850393701,40.45,19.0,1.125984251968504,-120.36,0.7
3364,5.5179,5.142857142857143,40.41,36.0,1.1428571428571428,-120.51,0.675
3365,3.4028,5.938704028021016,40.29,17.0,1.0910683012259195,-120.54,0.91
3366,3.4643,5.072423398328691,40.31,16.0,1.0027855153203342,-120.49,0.851
3367,2.1198,5.404109589041096,40.17,21.0,0.9657534246575342,-120.37,0.735
3368,2.6765,5.415349887133183,40.26,26.0,1.1693002257336342,-120.2,0.476
3369,1.7267,6.096605744125326,39.92,19.0,1.3524804177545693,-120.09,0.607
3370,6.1946,5.861486486486487,34.27,27.0,0.9673423423423423,-118.27,2.761
3371,4.9833,6.461077844311378,34.26,32.0,1.2395209580838322,-118.28,2.13
3372,4.008,5.1911764705882355,34.26,33.0,1.1650326797385622,-118.29,1.911
3373,3.5568,4.928446771378709,34.26,37.0,1.1047120418848169,-118.3,1.845
3374,4.81,4.979498861047836,34.26,42.0,0.9635535307517085,-118.3,1.919
3375,3.5214,5.024570024570025,34.25,35.0,1.1056511056511056,-118.28,1.976
3376,2.6036,3.327698309492848,34.25,29.0,1.023407022106632,-118.28,1.621
3377,2.4727,3.772296015180266,34.25,19.0,1.127134724857685,-118.29,1.75
3378,3.0795,4.0524017467248905,34.25,8.0,1.1018922852983988,-118.29,1.615
3379,5.0234,5.774941995359629,34.25,37.0,1.0533642691415313,-118.27,2.576
3380,4.4485,6.414110429447852,34.25,35.0,1.1042944785276074,-118.27,2.619
3381,6.3688,5.589743589743589,34.24,30.0,0.9461538461538461,-118.27,2.776
3382,4.6635,5.193333333333333,34.25,35.0,0.9533333333333334,-118.27,2.301
3383,4.4375,4.888111888111888,34.25,39.0,1.048951048951049,-118.27,1.958
3384,4.45,5.1561866125760645,34.24,32.0,1.0669371196754565,-118.28,2.636
3385,5.6184,5.885416666666667,34.24,29.0,1.0069444444444444,-118.28,3.169
3386,3.1523,4.980842911877395,34.25,36.0,1.1647509578544062,-118.3,1.767
3387,4.2639,5.688770999115826,34.24,31.0,1.0503978779840848,-118.33,2.933
3388,5.997,5.805015673981191,34.22,19.0,1.0363636363636364,-118.35,2.287
3389,4.1302,5.502183406113537,34.22,30.0,0.9694323144104804,-118.35,2.583
3390,3.275,5.176056338028169,34.21,39.0,1.0985915492957747,-118.35,1.814
3391,3.75,4.747787610619469,34.21,42.0,0.9734513274336283,-118.35,1.726
3392,5.1145,5.1469194312796205,34.28,34.0,0.9636650868878357,-118.31,2.199
3393,6.0808,4.969072164948454,34.27,35.0,0.9415807560137457,-118.31,2.156
3394,3.599,5.451263537906137,34.26,43.0,1.1191335740072201,-118.3,1.765
3395,4.1964,5.819672131147541,34.26,40.0,1.169398907103825,-118.3,1.859
3396,4.2685,5.835051546391752,34.26,38.0,1.1855670103092784,-118.31,1.896
3397,3.0583,4.117460317460317,34.26,41.0,1.0380952380952382,-118.31,1.603
3398,4.1339,4.950413223140496,34.26,34.0,1.0,-118.31,1.873
3399,4.4875,5.160839160839161,34.26,32.0,1.1062937062937064,-118.32,2.227
3400,4.6944,6.030018761726079,34.28,30.0,0.9624765478424016,-118.35,2.482
3401,3.1349,4.321937321937322,34.27,29.0,1.0427350427350428,-118.33,2.302
3402,6.2037,5.345132743362832,34.27,32.0,0.9557522123893806,-118.35,2.054
3403,5.2661,6.7018867924528305,34.26,37.0,1.1358490566037736,-118.34,3.149
3404,6.1464,6.309255079006772,34.25,34.0,1.0383747178329572,-118.35,3.544
3405,6.838,6.473591549295775,34.26,34.0,1.0088028169014085,-118.36,3.78
3406,3.1607,3.587336244541485,34.26,28.0,1.0676855895196506,-118.3,2.006
3407,4.5833,4.938356164383562,34.25,44.0,0.976027397260274,-118.3,1.973
3408,5.76,6.041841004184101,34.26,37.0,1.0292887029288702,-118.31,2.394
3409,3.8,4.601466992665037,34.26,36.0,1.1075794621026895,-118.31,2.171
3410,4.4375,5.335423197492163,34.26,24.0,1.0553814002089865,-118.32,1.915
3411,4.4818,6.041184041184041,34.28,24.0,1.0553410553410554,-118.39,1.662
3412,4.7932,5.29665071770335,34.28,22.0,0.9868421052631579,-118.38,1.663
3413,3.3304,4.462321792260693,34.28,16.0,1.0047522063815342,-118.4,1.549
3414,2.8214,4.443228454172367,34.27,8.0,1.158686730506156,-118.38,1.583
3415,3.35,4.688372093023256,34.29,35.0,0.9488372093023256,-118.41,1.476
3416,4.2969,5.199346405228758,34.29,32.0,1.0457516339869282,-118.41,1.458
3417,4.125,4.7781954887218046,34.28,29.0,1.0225563909774436,-118.42,1.5
3418,3.7566,5.453389830508475,34.28,32.0,1.125,-118.41,1.467
3419,2.6652,4.152302243211334,34.28,22.0,0.9563164108618654,-118.4,1.648
3420,3.2865,4.0492610837438425,34.28,35.0,0.9852216748768473,-118.42,1.333
3421,2.8,4.553530751708428,34.28,34.0,0.9726651480637813,-118.42,1.443
3422,1.6295,4.27208480565371,34.27,33.0,1.204946996466431,-118.42,1.343
3423,3.3214,4.419811320754717,34.27,33.0,1.0188679245283019,-118.42,1.313
3424,2.6667,3.8959537572254335,34.27,35.0,0.884393063583815,-118.42,1.478
3425,3.0132,4.598006644518272,34.28,30.0,1.0232558139534884,-118.43,1.426
3426,4.2353,4.200743494423792,34.27,31.0,1.0260223048327137,-118.43,1.568
3427,3.024,4.024096385542169,34.27,36.0,1.0040160642570282,-118.43,1.48
3428,3.225,4.2845188284518825,34.27,37.0,1.0292887029288702,-118.42,1.475
3429,3.5104,3.3766937669376693,34.26,30.0,1.010840108401084,-118.43,1.409
3430,3.2583,3.7880597014925375,34.26,37.0,1.0388059701492538,-118.43,1.472
3431,3.4,4.17741935483871,34.27,35.0,1.0053763440860215,-118.44,1.396
3432,2.9519,4.189655172413793,34.26,43.0,0.9885057471264368,-118.43,1.409
3433,3.6791,4.389204545454546,34.25,37.0,0.96875,-118.42,1.481
3434,2.9205,4.728758169934641,34.25,35.0,1.0947712418300655,-118.43,1.431
3435,2.1062,3.6942148760330578,34.26,26.0,1.0764462809917354,-118.42,1.364
3436,2.5313,3.918918918918919,34.26,38.0,0.9234234234234234,-118.41,1.361
3437,3.4519,4.463302752293578,34.26,36.0,1.0137614678899083,-118.42,1.433
3438,3.9,4.35279805352798,34.26,37.0,1.0316301703163018,-118.42,1.386
3439,2.9219,4.205882352941177,34.27,38.0,0.9950980392156863,-118.41,1.379
3440,1.4867,3.976435935198822,34.27,35.0,1.0338733431516938,-118.42,1.24
3441,4.2538,5.133645955451348,34.26,13.0,1.022274325908558,-118.4,1.543
3442,2.2019,4.333333333333333,34.25,13.0,1.150462962962963,-118.4,1.342
3443,1.95,3.218390804597701,34.25,19.0,0.9655172413793104,-118.41,1.375
3444,2.6429,4.494565217391305,34.25,33.0,1.0434782608695652,-118.41,1.431
3445,3.6016,4.213235294117647,34.25,36.0,0.9522058823529411,-118.41,1.538
3446,3.2284,4.219094247246022,34.25,18.0,1.0489596083231334,-118.41,1.571
3447,2.525,3.7874306839186693,34.24,17.0,1.0129390018484288,-118.42,1.637
3448,3.6292,4.583333333333333,34.25,36.0,1.060897435897436,-118.42,1.452
3449,4.233,4.9943609022556394,34.32,34.0,0.9680451127819549,-118.43,1.574
3450,5.901,6.466520307354555,34.33,18.0,1.0098792535675083,-118.43,2.356
3451,4.1724,5.239495798319328,34.32,14.0,1.080672268907563,-118.44,2.116
3452,3.9583,4.842293906810036,34.31,19.0,1.0344086021505376,-118.42,1.632
3453,3.6548,4.6434540389972145,34.3,29.0,0.9916434540389972,-118.42,1.803
3454,5.2987,6.159325210871603,34.32,18.0,1.035613870665417,-118.41,2.034
3455,5.1668,5.701252236135957,34.3,28.0,1.0178890876565294,-118.41,1.874
3456,4.3409,5.1305084745762715,34.32,30.0,1.023728813559322,-118.42,1.56
3457,4.0301,4.536612021857923,34.31,14.0,1.028415300546448,-118.44,1.543
3458,2.7472,4.265415549597855,34.31,22.0,1.1018766756032172,-118.44,1.601
3459,3.4,4.877675840978593,34.3,38.0,0.9602446483180428,-118.44,1.555
3460,4.0556,5.38390092879257,34.31,9.0,1.108359133126935,-118.45,1.825
3461,4.26,5.104105571847508,34.32,23.0,0.9398826979472141,-118.45,1.894
3462,4.1514,5.4706439393939394,34.32,10.0,1.053030303030303,-118.46,1.941
3463,4.4773,5.570909090909091,34.31,28.0,1.0436363636363637,-118.45,1.731
3464,4.0337,5.785202863961814,34.3,32.0,1.136038186157518,-118.46,1.585
3465,4.2708,4.882943143812709,34.31,24.0,1.0050167224080269,-118.46,2.182
3466,4.8988,5.113243761996161,34.32,13.0,0.9942418426103646,-118.47,3.252
3467,6.0891,5.930348258706467,34.33,9.0,0.9825870646766169,-118.48,2.701
3468,3.0,4.584033613445378,34.31,31.0,1.0756302521008403,-118.48,1.724
3469,3.6736,4.400352733686067,34.3,16.0,0.9717813051146384,-118.47,1.922
3470,3.0526,4.5283950617283955,34.29,24.0,1.0987654320987654,-118.46,1.833
3471,4.2935,4.456544502617801,34.29,18.0,1.0335078534031414,-118.47,1.9
3472,9.2873,7.772805507745267,34.29,26.0,1.0516351118760758,-118.49,4.318
3473,6.8695,6.567357512953368,34.28,27.0,1.0077720207253886,-118.49,3.194
3474,6.6458,5.965986394557823,34.28,31.0,0.9948979591836735,-118.49,2.855
3475,7.0598,6.965986394557823,34.31,25.0,0.9863945578231292,-118.49,3.563
3476,8.1248,7.85130890052356,34.32,18.0,1.0219895287958116,-118.52,3.74
3477,7.5078,7.022857142857143,34.3,24.0,0.992,-118.51,3.44
3478,6.3911,6.717908082408875,34.28,29.0,1.0348652931854199,-118.51,3.017
3479,6.4171,6.882352941176471,34.29,29.0,1.0374331550802138,-118.51,3.193
3480,7.7464,7.282051282051282,34.29,28.0,1.0256410256410255,-118.52,4.746
3481,8.8467,7.608040201005025,34.3,17.0,1.0402010050251256,-118.52,4.507
3482,4.3047,4.295345104333868,34.3,27.0,1.0465489566613162,-118.45,1.521
3483,3.4812,4.508830022075055,34.3,35.0,1.0143487858719646,-118.45,1.602
3484,6.7248,7.174083769633508,34.28,18.0,1.0209424083769634,-118.54,3.772
3485,8.1125,7.399166666666667,34.28,16.0,1.0325,-118.55,4.286
3486,10.8805,7.680360721442886,34.28,10.0,1.001002004008016,-118.54,5.00001
3487,8.2159,7.599656357388316,34.3,22.0,1.0687285223367697,-118.54,3.762
3488,7.0808,6.423324150596878,34.29,4.0,1.056932966023875,-118.57,3.412
3489,3.5714,4.491176470588235,34.28,38.0,0.9764705882352941,-118.45,1.52
3490,5.5931,5.876325088339223,34.28,23.0,1.0671378091872792,-118.46,2.176
3491,5.1408,5.359861591695502,34.27,33.0,0.9134948096885813,-118.47,2.229
3492,5.3107,6.252199413489736,34.28,35.0,1.0791788856304985,-118.48,2.271
3493,5.5608,5.948818897637795,34.28,35.0,1.078740157480315,-118.48,2.267
3494,2.7353,5.348148148148148,34.27,17.0,1.0444444444444445,-118.47,1.924
3495,5.741,6.46067415730337,34.27,35.0,1.0393258426966292,-118.47,2.206
3496,4.9323,5.545045045045045,34.27,34.0,1.0,-118.48,2.237
3497,4.9955,6.061784897025172,34.27,33.0,1.0274599542334095,-118.48,2.168
3498,3.705,5.191304347826087,34.27,33.0,0.9956521739130435,-118.45,1.858
3499,5.1296,5.958490566037736,34.27,35.0,1.1320754716981132,-118.45,1.959
3500,4.8015,5.549295774647887,34.27,30.0,0.9929577464788732,-118.46,1.797
3501,2.6193,4.238636363636363,34.27,28.0,1.0522727272727272,-118.46,1.723
3502,3.5347,4.176691729323308,34.27,36.0,1.0338345864661653,-118.44,1.581
3503,3.3603,4.584905660377358,34.27,29.0,1.1293800539083558,-118.44,1.424
3504,4.8359,5.473015873015873,34.26,35.0,0.9873015873015873,-118.45,1.956
3505,4.3839,5.283636363636363,34.25,36.0,0.9818181818181818,-118.45,2.046
3506,4.175,5.420529801324503,34.26,35.0,0.9933774834437086,-118.45,2.096
3507,5.0947,5.778723404255319,34.26,33.0,1.0510638297872341,-118.46,2.103
3508,4.9485,5.320610687022901,34.26,36.0,0.9694656488549618,-118.46,2.171
3509,4.2143,5.41031941031941,34.25,33.0,1.0638820638820639,-118.46,2.242
3510,3.6989,5.192037470725995,34.25,32.0,0.9882903981264637,-118.46,2.086
3511,3.8875,4.4673539518900345,34.26,34.0,0.993127147766323,-118.47,1.992
3512,5.5792,5.469740634005763,34.26,35.0,0.9913544668587896,-118.47,2.184
3513,5.749,5.822368421052632,34.26,36.0,0.9736842105263158,-118.48,2.38
3514,4.6591,6.4964200477326965,34.26,27.0,1.1169451073985681,-118.49,2.399
3515,4.1492,4.3192019950124685,34.25,34.0,0.9950124688279302,-118.47,1.957
3516,5.1619,5.2026666666666666,34.25,36.0,1.0533333333333332,-118.48,1.953
3517,4.9688,5.380597014925373,34.25,35.0,1.0298507462686568,-118.48,2.169
3518,5.1068,5.534124629080119,34.25,35.0,0.9940652818991098,-118.48,2.233
3519,4.3333,5.767955801104972,34.25,33.0,1.058011049723757,-118.49,2.329
3520,5.5714,6.2445582586427655,34.27,34.0,1.0435339308578746,-118.49,2.259
3521,4.58,6.009861932938856,34.27,33.0,1.039447731755424,-118.49,2.362
3522,4.869,5.372596153846154,34.27,35.0,0.9375,-118.5,2.216
3523,5.4065,6.8320610687022905,34.28,34.0,1.0782442748091603,-118.51,2.438
3524,7.8193,6.881533101045296,34.28,33.0,0.9442508710801394,-118.52,3.796
3525,4.055,5.131436314363143,34.27,34.0,1.0447154471544715,-118.51,2.225
3526,4.1042,5.4319809069212415,34.27,36.0,1.0238663484486874,-118.51,2.521
3527,5.5649,6.420841683366733,34.27,36.0,1.0781563126252505,-118.52,2.712
3528,5.3847,6.149681528662421,34.27,32.0,0.9490445859872612,-118.53,3.292
3529,8.176,6.68,34.26,18.0,1.049090909090909,-118.53,3.084
3530,5.6912,6.571251548946716,34.26,22.0,1.0384138785625774,-118.54,3.118
3531,6.7415,7.645695364238411,34.27,28.0,0.9933774834437086,-118.54,3.482
3532,5.634,6.57679180887372,34.27,33.0,1.0409556313993173,-118.53,3.205
3533,10.9052,8.464163822525597,34.26,23.0,1.0102389078498293,-118.54,5.00001
3534,8.203,7.595463137996219,34.26,21.0,1.0132325141776937,-118.55,4.454
3535,8.1356,7.8704,34.27,25.0,1.0576,-118.55,3.528
3536,4.8316,5.617063492063492,34.26,33.0,1.0119047619047619,-118.5,2.373
3537,3.7816,4.471955533097524,34.26,21.0,1.0808489135927235,-118.52,2.542
3538,5.5433,6.226700251889169,34.26,29.0,0.8916876574307305,-118.51,3.325
3539,4.6625,5.232666666666667,34.25,11.0,1.1093333333333333,-118.52,2.909
3540,3.5497,4.801946193474528,34.26,25.0,1.0715512306811676,-118.49,2.613
3541,5.0,5.434316353887399,34.25,28.0,0.9544235924932976,-118.49,2.58
3542,9.6047,8.46788990825688,34.27,20.0,0.9690366972477065,-118.57,5.00001
3543,7.167,7.72865275142315,34.26,20.0,1.073055028462998,-118.59,3.571
3544,6.0137,6.129251700680272,34.24,17.0,1.0147392290249433,-118.61,3.759
3545,4.8333,5.201092896174863,34.24,9.0,1.0098360655737706,-118.63,2.772
3546,6.3249,6.869070208728653,34.26,15.0,1.045540796963947,-118.62,2.621
3547,5.6392,5.951644100580271,34.26,18.0,1.0348162475822051,-118.6,2.715
3548,5.5111,5.7167470709855275,34.25,16.0,1.0379048931771193,-118.61,2.766
3549,6.5146,6.712195121951219,34.22,18.0,1.0975609756097562,-118.63,2.776
3550,6.8643,6.291571753986332,34.22,25.0,0.9339407744874715,-118.64,3.337
3551,6.1288,8.154545454545454,34.23,18.0,1.290909090909091,-118.66,3.5
3552,6.1419,7.032075471698113,34.23,26.0,1.079245283018868,-118.61,3.273
3553,7.3252,6.7384615384615385,34.22,24.0,0.9717948717948718,-118.61,3.337
3554,3.2564,4.04102096627165,34.23,19.0,1.0733819507748406,-118.6,2.303
3555,3.0347,4.50580997949419,34.23,17.0,1.0423786739576213,-118.59,2.545
3556,8.565,8.107438016528926,34.25,31.0,1.0041322314049588,-118.56,5.00001
3557,8.1714,7.883597883597884,34.24,23.0,0.9576719576719577,-118.56,5.00001
3558,5.6149,6.552699228791774,34.25,34.0,1.0,-118.57,2.731
3559,3.2426,5.489830508474577,34.24,26.0,1.0966101694915253,-118.58,2.369
3560,3.6231,4.366741573033708,34.25,15.0,1.0728089887640448,-118.59,1.933
3561,8.7471,7.683087027914614,34.25,20.0,1.0,-118.57,4.199
3562,5.521,6.735172413793103,34.25,23.0,1.0606896551724139,-118.58,2.808
3563,5.5126,5.9647495361781075,34.23,36.0,0.9814471243042672,-118.56,2.484
3564,4.6944,5.299559471365638,34.23,36.0,0.9515418502202643,-118.56,2.218
3565,4.9676,5.598290598290598,34.23,22.0,1.1076923076923078,-118.57,2.219
3566,4.1023,5.37414030261348,34.23,29.0,1.0632737276478679,-118.58,2.302
3567,3.4091,3.9069148936170213,34.23,14.0,1.071808510638298,-118.59,1.688
3568,4.8929,5.6382352941176475,34.23,35.0,0.9235294117647059,-118.58,2.349
3569,4.875,5.791176470588235,34.22,35.0,0.9970588235294118,-118.58,2.304
3570,4.0077,4.465478841870824,34.22,17.0,1.086859688195991,-118.59,2.29
3571,8.8612,7.901639344262295,34.25,24.0,1.0163934426229508,-118.51,5.00001
3572,8.6454,8.062404870624048,34.24,31.0,1.0106544901065448,-118.51,4.835
3573,7.2772,7.858156028368795,34.23,36.0,1.0591016548463357,-118.51,4.772
3574,3.0926,3.67351598173516,34.24,6.0,1.0833333333333333,-118.52,4.185
3575,8.3841,6.71689497716895,34.23,35.0,0.958904109589041,-118.52,4.722
3576,3.3892,4.195493704440026,34.25,20.0,1.0185553346587144,-118.53,3.231
3577,3.0977,4.276084949215143,34.24,24.0,1.074792243767313,-118.54,2.64
3578,2.9076,4.220496894409938,34.24,24.0,1.1164596273291925,-118.53,2.753
3579,4.375,5.961672473867596,34.23,35.0,1.0470383275261324,-118.54,2.329
3580,3.2404,4.035984848484849,34.23,27.0,1.0284090909090908,-118.53,2.304
3581,6.2788,6.581047381546135,34.25,26.0,0.942643391521197,-118.54,3.222
3582,4.3458,5.660433070866142,34.24,21.0,1.06496062992126,-118.55,4.075
3583,2.8727,4.365346534653465,34.23,25.0,1.007920792079208,-118.55,2.451
3584,4.7926,5.3882352941176475,34.23,27.0,1.08,-118.51,4.544
3585,3.2289,4.478176527643065,34.22,21.0,1.0678952473326868,-118.52,3.181
3586,3.0321,4.292242295430393,34.23,32.0,1.0456960680127525,-118.53,2.4
3587,3.6187,4.4124748490945676,34.22,34.0,1.0321931589537223,-118.54,2.116
3588,4.125,5.2642642642642645,34.23,29.0,1.027027027027027,-118.54,2.414
3589,5.2801,5.510526315789473,34.25,34.0,1.0,-118.45,2.123
3590,3.8583,5.186653771760155,34.24,11.0,1.1218568665377175,-118.46,1.707
3591,4.5417,5.9035087719298245,34.25,21.0,1.0460526315789473,-118.47,2.389
3592,2.3111,3.8727858293075683,34.24,19.0,1.0644122383252819,-118.47,2.554
3593,6.6537,6.330917874396135,34.24,32.0,0.9951690821256038,-118.48,2.676
3594,5.0232,6.2685589519650655,34.25,30.0,1.0262008733624455,-118.49,2.539
3595,5.2939,6.08314606741573,34.24,35.0,1.002247191011236,-118.49,2.442
3596,6.0965,6.420195439739413,34.24,34.0,1.0293159609120521,-118.49,2.623
3597,4.8164,7.04833836858006,34.25,32.0,1.1752265861027191,-118.5,2.411
3598,6.155,7.008720930232558,34.25,32.0,1.1046511627906976,-118.5,2.573
3599,5.9401,6.226950354609929,34.24,34.0,0.9739952718676123,-118.5,3.153
3600,4.5167,5.2593856655290105,34.23,26.0,0.9778156996587031,-118.5,3.19
3601,5.2668,6.31024531024531,34.23,32.0,0.9855699855699855,-118.49,2.423
3602,5.0325,6.097222222222222,34.22,30.0,1.0902777777777777,-118.49,2.382
3603,2.5008,3.405383360522023,34.23,22.0,1.1080750407830342,-118.47,1.6
3604,4.7583,6.609427609427609,34.23,35.0,1.0437710437710437,-118.48,2.586
3605,6.5268,6.034246575342466,34.23,30.0,0.9006849315068494,-118.48,2.731
3606,4.5484,5.16,34.23,29.0,1.0876923076923077,-118.48,2.399
3607,2.7121,3.347131445170661,34.23,20.0,1.0885984023238926,-118.46,1.694
3608,3.0187,3.883578431372549,34.23,16.0,1.0833333333333333,-118.46,1.546
3609,3.4514,3.8215767634854774,34.25,38.0,0.991701244813278,-118.43,1.519
3610,4.7228,5.41743119266055,34.24,36.0,1.0091743119266054,-118.42,1.838
3611,4.0208,5.027027027027027,34.24,36.0,1.0574324324324325,-118.43,1.714
3612,4.5833,5.269230769230769,34.24,35.0,0.9825174825174825,-118.42,1.772
3613,4.5909,5.545945945945946,34.23,35.0,1.054054054054054,-118.41,1.792
3614,3.125,4.9,34.24,38.0,1.01,-118.41,1.759
3615,4.0792,5.19811320754717,34.26,34.0,1.0,-118.44,1.651
3616,3.9167,3.675767918088737,34.26,28.0,0.9829351535836177,-118.44,1.539
3617,3.6384,4.573308270676692,34.25,32.0,1.0394736842105263,-118.43,1.593
3618,5.5124,3.9156626506024095,34.26,34.0,0.7228915662650602,-118.44,1.743
3619,3.7,4.50997150997151,34.25,35.0,0.9230769230769231,-118.44,1.76
3620,3.9833,4.311871227364185,34.25,21.0,1.13682092555332,-118.45,1.625
3621,3.5082,4.442100098135427,34.24,11.0,1.076054955839058,-118.45,1.365
3622,2.3584,3.629348513598988,34.23,15.0,1.1176470588235294,-118.45,1.576
3623,3.0865,5.098918083462133,34.24,7.0,1.2272024729520865,-118.45,2.059
3624,4.8958,4.75,34.25,33.0,0.9788135593220338,-118.44,1.737
3625,3.7143,5.205882352941177,34.24,35.0,0.9595588235294118,-118.43,1.787
3626,4.4688,5.166666666666667,34.24,35.0,1.0173611111111112,-118.43,1.825
3627,4.095,5.407166123778501,34.24,36.0,0.9804560260586319,-118.44,1.84
3628,3.725,5.87468671679198,34.24,35.0,1.0902255639097744,-118.44,1.782
3629,5.6629,5.556053811659193,34.23,33.0,1.0246636771300448,-118.42,1.867
3630,5.3767,5.829032258064516,34.22,29.0,1.0419354838709678,-118.42,2.33
3631,4.4432,5.322077922077922,34.23,35.0,1.0129870129870129,-118.43,1.815
3632,4.6827,5.605691056910569,34.24,36.0,1.0772357723577235,-118.43,1.838
3633,4.5375,5.381944444444445,34.23,34.0,0.96875,-118.42,1.89
3634,3.4013,5.303030303030303,34.23,35.0,0.987012987012987,-118.43,1.765
3635,3.9615,4.879213483146067,34.23,37.0,1.0365168539325842,-118.43,1.737
3636,4.0057,5.489270386266094,34.24,37.0,1.0343347639484979,-118.43,1.727
3637,4.0368,4.90084985835694,34.23,36.0,1.0963172804532577,-118.44,1.831
3638,3.66,4.670588235294118,34.22,34.0,1.0588235294117647,-118.43,1.846
3639,3.8083,4.618834080717488,34.22,41.0,0.9596412556053812,-118.44,1.838
3640,3.325,4.869426751592357,34.22,39.0,1.0955414012738853,-118.44,1.782
3641,4.5278,5.106334841628959,34.23,43.0,0.9705882352941176,-118.44,1.818
3642,2.6299,4.042402826855124,34.22,35.0,1.0901060070671378,-118.46,1.707
3643,3.9625,4.854368932038835,34.22,39.0,1.0776699029126213,-118.46,1.682
3644,2.871,3.552677029360967,34.22,31.0,1.0379965457685665,-118.46,1.844
3645,2.0699,3.137648131267092,34.22,24.0,1.064721969006381,-118.45,1.83
3646,2.5833,3.4672454617205997,34.23,25.0,1.080505130228887,-118.45,1.837
3647,2.7714,3.753956834532374,34.22,8.0,1.1309352517985611,-118.45,1.857
3648,2.585,3.7225563909774437,34.23,19.0,1.0578947368421052,-118.46,1.454
3649,3.4612,4.80241935483871,34.22,36.0,1.0725806451612903,-118.44,1.788
3650,4.8703,4.854227405247814,34.21,37.0,0.9766763848396501,-118.44,1.851
3651,2.875,4.472049689440993,34.21,41.0,1.0093167701863355,-118.44,1.686
3652,2.825,4.185185185185185,34.22,41.0,1.0555555555555556,-118.44,1.686
3653,4.2656,5.054945054945055,34.22,34.0,0.9428571428571428,-118.43,2.337
3654,2.425,3.4791271347248576,34.21,17.0,1.1470588235294117,-118.43,1.755
3655,3.6618,4.483660130718954,34.22,36.0,0.9640522875816994,-118.43,1.873
3656,3.6442,5.304347826086956,34.22,43.0,0.9652173913043478,-118.4,1.863
3657,2.9803,4.8478260869565215,34.21,30.0,1.075098814229249,-118.4,1.915
3658,4.0167,4.966367713004484,34.21,35.0,1.0291479820627802,-118.41,1.932
3659,4.8194,5.197860962566845,34.21,45.0,0.9679144385026738,-118.4,1.813
3660,3.6591,5.2077393075356415,34.22,36.0,1.0997963340122199,-118.4,1.838
3661,4.0049,5.124087591240876,34.23,37.0,0.9708029197080292,-118.4,1.9
3662,4.8816,5.7823529411764705,34.25,38.0,1.088235294117647,-118.38,2.315
3663,4.1121,5.436440677966102,34.24,40.0,1.0423728813559323,-118.37,2.292
3664,3.6,4.643086816720257,34.23,32.0,1.0192926045016077,-118.37,1.646
3665,3.5521,3.9888392857142856,34.22,17.0,1.0334821428571428,-118.37,1.515
3666,1.3594,4.310344827586207,34.24,38.0,1.4482758620689655,-118.38,1.583
3667,4.775,5.073558648111332,34.24,35.0,1.0834990059642147,-118.4,1.795
3668,3.0083,4.283018867924528,34.23,18.0,1.0452830188679245,-118.39,1.819
3669,2.1518,3.728125,34.23,43.0,0.934375,-118.39,1.616
3670,4.1181,4.8753709198813056,34.23,36.0,1.0356083086053411,-118.4,1.727
3671,5.35,5.400763358778626,34.21,35.0,0.9885496183206107,-118.41,2.105
3672,5.592,6.700374531835206,34.21,35.0,1.0936329588014981,-118.41,2.399
3673,3.695,4.593548387096774,34.22,40.0,0.9612903225806452,-118.39,1.652
3674,5.0818,5.188405797101449,34.22,35.0,0.9681159420289855,-118.39,1.868
3675,3.6845,4.326388888888889,34.21,32.0,1.0208333333333333,-118.39,1.785
3676,2.6667,3.4956413449564137,34.21,14.0,1.0809464508094646,-118.39,1.724
3677,2.375,3.69811320754717,34.22,20.0,1.0817610062893082,-118.38,1.777
3678,3.7708,4.8933333333333335,34.21,35.0,1.01,-118.38,1.706
3679,3.0833,4.25107296137339,34.21,33.0,1.03862660944206,-118.38,1.791
3680,4.1857,5.288732394366197,34.22,34.0,1.0369718309859155,-118.42,1.986
3681,5.1586,5.357407407407408,34.21,29.0,1.0055555555555555,-118.42,2.374
3682,1.0,4.878787878787879,34.2,34.0,1.4545454545454546,-118.42,1.875
3683,5.6687,5.587591240875913,34.23,34.0,1.0145985401459854,-118.42,2.073
3684,3.1563,4.594059405940594,34.21,36.0,1.0759075907590758,-118.37,1.764
3685,4.2875,4.297520661157025,34.21,36.0,0.9400826446280992,-118.37,1.766
3686,3.7143,4.694214876033058,34.21,34.0,1.1528925619834711,-118.37,1.757
3687,2.9028,4.013207547169811,34.22,11.0,1.0962264150943397,-118.37,1.741
